File,Simulation_Type,Average_Distance
FAM001460.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.2649
FAM001395.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.5386
FAM002889.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.4495
FAM003254.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.4778
FAM003092.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.3521
FAM000162.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.4522
FAM003436.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.3920
FAM003742.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.4270
FAM003984.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.3876
FAM004005.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.3900
FAM003979.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.4008
FAM002855.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.3781
FAM004287.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.3098
FAM004568.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.5695
FAM002486.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.3298
FAM004230.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.3828
FAM005630.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.3264
FAM005791.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.2725
FAM006786.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.2982
FAM003440.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.2706
FAM006455.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.3971
FAM005368.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.3413
FAM006991.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.3802
FAM007266.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.2287
FAM007965.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.2508
FAM006868.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.2065
FAM008137.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.3263
FAM007551.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.2953
FAM007035.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.4449
FAM008210.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.3474
FAM008280.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.3627
FAM006259.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.2885
FAM008420.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.4606
FAM008956.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.4010
FAM009320.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.3423
FAM009650.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.2008
FAM009083.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.4308
FAM009714.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.2768
FAM009365.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.3770
FAM010218.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.3177
FAM009901.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.2808
FAM010324.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.3399
FAM010916.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.2789
FAM010199.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.3683
FAM010935.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.2872
FAM011393.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.3385
FAM011513.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.2792
FAM011705.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.3047
FAM008183.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.3657
FAM011841.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.2859
FAM011992.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.3254
FAM011952.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.3278
FAM012052.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.3521
FAM011968.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.3757
FAM010908.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.2733
FAM012463.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.3596
FAM011182.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.3007
FAM012556.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.3159
FAM012720.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.4984
FAM012799.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.3403
FAM012802.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.2736
FAM012882.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.3691
FAM012865.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.2753
FAM012140.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.2714
FAM013137.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.3148
FAM013064.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.2938
FAM013161.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.2384
FAM012910.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.3527
FAM012607.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.2552
FAM013190.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.3637
FAM013310.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.3715
FAM013215.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.3438
FAM013595.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.2613
FAM013698.fasta,WAG_frequencies_posterior_extra_length_ext_0.2,0.3715
