File,Simulation_Type,Average_Distance
FAM001460.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.5,7.0352
FAM001395.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.5,7.3911
FAM002889.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.5,7.2702
FAM003092.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.5,7.7369
FAM003254.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.5,7.7987
FAM003436.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.5,7.2667
FAM000162.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.5,7.0236
FAM003742.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.5,7.3115
FAM003984.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.5,7.3633
FAM004005.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.5,7.1085
FAM002855.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.5,7.6329
FAM004230.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.5,7.3309
FAM004287.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.5,6.8419
FAM004568.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.5,7.5046
FAM002486.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.5,7.3510
FAM003979.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.5,7.5028
FAM005630.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.5,8.6717
FAM003440.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.5,7.4496
FAM005791.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.5,7.3697
FAM006786.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.5,6.7388
FAM006455.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.5,7.6364
FAM005368.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.5,7.9146
FAM006991.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.5,7.5844
